date,doublingtimes
2020-10-04,228.67351111110506
2020-10-05,178.94951456311014
2020-10-06,172.81827885256448
2020-10-07,171.12098684210267
2020-10-08,181.24073560027875
2020-10-09,205.14600938966547
2020-10-10,218.67930174563256
2020-10-11,221.21818943839148
2020-10-12,179.85624999999504
2020-10-13,172.92049446974585
2020-10-14,158.46478622327825
2020-10-15,167.5209375000006
2020-10-16,176.26293385723315
2020-10-17,223.50901571546908
2020-10-18,212.76978021978516
2020-10-19,166.13347587049225
2020-10-20,197.90318840579405
2020-10-21,177.39313915857807
2020-10-22,162.23696933962145
2020-10-23,174.23776796973414
2020-10-24,253.61179159050292
2020-10-25,212.70420489296453
2020-10-26,194.38210306406253
2020-10-27,209.84112359550622
2020-10-28,188.26014735431923
2020-10-29,167.82718619868683
2020-10-30,176.6173316708195
