date,doublingtimes
2021-04-12,66.56835038738679
2021-04-13,80.33374068223942
2021-04-14,94.24236548849359
2021-04-15,117.38164143376548
2021-04-16,112.11873251752063
2021-04-17,143.41034039369015
2021-04-18,135.38110401162436
2021-04-19,117.82437898238217
2021-04-20,111.06134767365468
2021-04-21,118.99281068434038
2021-04-22,127.65444016375596
2021-04-23,142.0106732602031
2021-04-24,191.9030106229495
2021-04-25,177.8380980636925
2021-04-26,157.84820656324123
2021-04-27,172.82382009658585
2021-04-28,178.105694957534
2021-04-29,225.53032546488473
2021-04-30,243.48870551061324
2021-05-01,365.9467097588006
2021-05-02,391.4492806758209
2021-05-03,306.6837394913898
2021-05-04,279.4251557898076
2021-05-05,307.4465988383366
2021-05-06,294.78568804202934
2021-05-07,320.27062606447817
2021-05-08,419.5580260563769
2021-05-09,389.93638097984433
2021-05-10,357.84667664456236
2021-05-11,441.0415631809985
2021-05-12,476.19817969984524
2021-05-13,422.14183304570275
2021-05-14,642.7395316193828
2021-05-15,2082.5829113038517
2021-05-16,1507.790388702604
2021-05-17,781.2210631907793
2021-05-18,429.6877527949567
2021-05-19,340.6678433064847
2021-05-20,376.25385520651776
2021-05-21,365.6678142619023
2021-05-22,535.1319919734327
2021-05-23,407.5174603741278
2021-05-24,383.0223450358983
2021-05-25,330.54218852352454
2021-05-26,370.4070956761276
2021-05-27,429.6576353226986
2021-05-28,410.0607395063246
2021-05-29,533.9102693816653
2021-05-30,386.51878320801495
2021-05-31,327.17608125254986
2021-06-01,317.29344401537713
2021-06-02,282.6252759561761
2021-06-03,333.5114465463428
2021-06-04,299.12456187438073
2021-06-05,390.51734910603426
2021-06-06,338.1986405996494
2021-06-07,288.003664376261
2021-06-08,245.062412824121
2021-06-09,224.935089822078
2021-06-10,222.21903035344005
2021-06-11,234.09678923662784
2021-06-12,351.6218074048168
2021-06-13,236.90604384888448
2021-06-14,189.8354618643853
2021-06-15,174.98271744241796
2021-06-16,147.47575804472652
2021-06-17,152.57358043108863
2021-06-18,151.65477158910232
2021-06-19,193.40785537533057
2021-06-20,163.02714160901883
2021-06-21,128.61499957904965
2021-06-22,123.65896890327097
2021-06-23,105.25020477501052
2021-06-24,100.1612450725686
2021-06-25,104.12703186329371
2021-06-26,141.93009284267765
2021-06-27,117.31995103591335
2021-06-28,74.35694406784415
2021-06-29,81.870512872486
2021-06-30,71.76829417105886
2021-07-01,76.99865362841336
2021-07-02,76.04977871638279
2021-07-03,104.74523282436267
2021-07-04,75.6746100289093
2021-07-05,66.37271676528832
2021-07-06,57.99892595752288
2021-07-07,60.59718915908813
2021-07-08,58.72976762798668
2021-07-09,61.15130467340924
2021-07-10,79.8292855766493
2021-07-11,59.49835124509119
2021-07-12,51.920913977797774
2021-07-13,59.384549763943205
2021-07-14,59.196529047908804
2021-07-15,60.60626155111746
2021-07-16,61.760494178815144
2021-07-17,89.36485540844767
2021-07-18,66.0434118736579
2021-07-19,58.01030122893175
2021-07-20,67.54879276779575
2021-07-21,103.78047317635466
2021-07-22,215.1201520119005
2021-07-23,125.42871647101285
2021-07-24,118.35378593865317
2021-07-25,71.49975401991372
2021-07-26,53.66384192783898
2021-07-27,55.329031393044545
2021-07-28,51.53055164716026
2021-07-29,55.503511171970715
2021-07-30,61.92482669456701
2021-07-31,92.64063204448459
2021-08-01,58.923514301328325
2021-08-02,55.3465805264636
2021-08-03,56.810447928252486
2021-08-04,65.65547467782025
2021-08-05,71.95322138811986
2021-08-06,73.43698142942249
2021-08-07,114.8776944405427
2021-08-08,91.3040220067277
2021-08-09,82.66876833421554
2021-08-10,85.59412599843714
2021-08-11,92.44675392438816
2021-08-12,95.86985902686929
2021-08-13,115.50736239180344
2021-08-14,142.85438899884167
2021-08-15,147.91493680182097
2021-08-16,142.7002331388227
2021-08-17,132.4748636377486
2021-08-18,138.42983204284965
2021-08-19,153.55764011663518
2021-08-20,169.06040097603184
2021-08-21,254.81070206508102
2021-08-22,212.32279821950132
2021-08-23,179.03455609646846
2021-08-24,195.68813764687096
2021-08-25,207.61935615104053
2021-08-26,220.2499303060701
2021-08-27,294.4118645803134
2021-08-28,302.66782736277224
2021-08-29,264.16904551486067
2021-08-30,280.7298932992762
2021-08-31,312.19687895343435
2021-09-01,342.93007595344307
2021-09-02,306.32681101477687
2021-09-03,333.2103988151278
2021-09-04,606.169909771647
2021-09-05,435.5477870977272
2021-09-06,391.318613010992
2021-09-07,402.4169847088193
2021-09-08,425.87098584705876
2021-09-09,411.73660071347484
2021-09-10,459.288262757555
2021-09-11,804.9794598205881
2021-09-12,572.1616698652862
2021-09-13,548.235067884326
2021-09-14,517.4235999262282
2021-09-15,565.0027473151952
2021-09-16,577.2415043723339
2021-09-17,564.9029499730025
2021-09-18,905.1546789619306
2021-09-19,780.0961118197514
2021-09-20,694.4315258177527
2021-09-21,692.4596557634159
2021-09-22,786.3533594818927
2021-09-23,945.8387970695578
2021-09-24,879.6971774746812
2021-09-25,1324.3581473063432
2021-09-26,1107.3700231087153
2021-09-27,895.9642101044578
2021-09-28,829.5855134709954
2021-09-29,924.107071068331
2021-09-30,1264.2252295518313
2021-10-01,1287.352981854393
2021-10-02,1850.0727039805877
2021-10-03,1763.9241466755652
2021-10-04,1375.2051987991795
2021-10-05,1569.9177304257798
2021-10-06,1554.9563000659514
2021-10-07,1644.684823261683
2021-10-08,1696.4837308209578
2021-10-09,2627.370967894231
2021-10-10,2272.9262425059633
2021-10-11,1828.7863254975796
2021-10-12,2011.0897475121021
2021-10-13,2116.8542024116246
2021-10-14,2344.2730677649024
2021-10-15,2772.41119657742
2021-10-16,3725.778648452598
2021-10-17,3500.270679383496
2021-10-18,3222.9524195446506
2021-10-19,2341.969706511246
2021-10-20,2979.264735455112
2021-10-21,4512.86840594821
2021-10-22,4707.283788183443
2021-10-23,3960.145208112362
2021-10-24,3975.196096545269
2021-10-25,3810.2337591872747
2021-10-26,3962.2704788696306
2021-10-27,3599.15679556421
2021-10-28,3721.8858394749595
2021-10-29,3612.3777060848283
2021-10-30,6577.099536783086
2021-10-31,5230.916774509973
2021-11-01,5133.829545078599
2021-11-02,4777.344881073229
2021-11-03,4292.774697828895
2021-11-04,4468.00618965687
2021-11-05,1099301.71950197
2021-11-06,3149.863675224727
2021-11-07,6142.719120890791
2021-11-08,5138.654311437496
2021-11-09,5313.148901677672
2021-11-10,4680.709458070472
2021-11-11,4641.903893022535
2021-11-12,5001.3505574924675
2021-11-13,7239.810017370919
2021-11-14,4935.23552756727
2021-11-15,4724.092801057704
2021-11-16,5144.28375068602
2021-11-17,4154.817066588746
2021-11-18,4494.742949580426
2021-11-19,4370.5695343208035
2021-11-20,6153.966048290859
2021-11-21,5536.106646465651
2021-11-22,4189.446854167639
2021-11-23,3866.6969215686745
2021-11-24,3544.0775647790438
2021-11-25,4632.041271623611
2021-11-26,4632.741271635624
2021-11-27,7068.968093869901
2021-11-28,5406.216777681489
2021-11-29,4837.767643183458
2021-11-30,4040.918031673445
2021-12-01,3926.554173117867
2021-12-02,4212.055048262034
2021-12-03,4560.91662254008
2021-12-04,1103911.2198952565
2021-12-05,2967.505168420469
2021-12-06,3971.8428872070817
2021-12-07,3808.16180222779
2021-12-08,3987.6170492666038
2021-12-09,4200.622899794336
2021-12-10,4122.9400098832975
2021-12-11,6208.626531690959
2021-12-12,3359.453260327646
2021-12-13,2878.8813089801524
2021-12-14,3735.673049476751
2021-12-15,3723.7926688443345
2021-12-16,4320.993447837616
2021-12-17,5792.426820151698
2021-12-18,8995.831078405652
2021-12-19,5244.423330078331
2021-12-20,4273.054141493567
2021-12-21,3790.7613789252796
2021-12-22,3145.189552973974
2021-12-23,2906.438642116733
2021-12-24,3238.6544521823057
2021-12-25,4028.5789914393245
2021-12-26,4119.151385298545
2021-12-27,2979.1398458287085
2021-12-28,2785.1769413222646
2021-12-29,2244.491948678173
2021-12-30,2174.7545542062912
2021-12-31,2171.19730459789
2022-01-01,2991.481193106265
2022-01-02,1996.5813356966078
2022-01-03,1645.1680335496837
2022-01-04,1435.3500292592453
2022-01-05,1431.3340044821364
2022-01-06,1433.2005131296921
2022-01-07,1433.2205561996457
2022-01-08,1433.2406086020305
2022-01-09,1433.2606703525935
2022-01-10,1433.2807414416704
2022-01-11,1433.3008218986947
2022-01-12,1433.320911719217
2022-01-13,1433.341010920945
2022-01-14,1433.361119492262
2022-01-15,1433.3812374586985
2022-01-16,1433.4013648249324
2022-01-17,1433.4215015923835
2022-01-18,1433.4416477768116
2022-01-19,1433.4618033796387
2022-01-20,1433.48196840685
2022-01-21,1433.5021428729056
2022-01-22,1433.5223267831418
2022-01-23,1433.542520143547
2022-01-24,1433.5627229627191
2022-01-25,1433.5829352499084
2022-01-26,1433.6031570104553
2022-01-27,1433.623388255569
2022-01-28,1433.6436289886356
2022-01-29,1431.8385476172093
2022-01-30,1433.685030909084
2022-01-31,1433.7052997394821
2022-02-01,1433.7255780889816
2022-02-02,1433.7458659661906
2022-02-03,1433.7661633842833
2022-02-04,1433.7864703407852
2022-02-05,1433.8067868580022
2022-02-06,1433.827112927593
2022-02-07,1433.8474485686054
2022-02-08,1433.8677937857428
2022-02-09,1432.072012255663
2022-02-10,1433.9094002906834
2022-02-11,1433.9297738565597
2022-02-12,1433.9501570356317
2022-02-13,1433.9705498260857
2022-02-14,1433.9909522365447
2022-02-15,1434.0113642847646
2022-02-16,1434.0317859702393
2022-02-17,1432.2427363465938
2022-02-18,1434.0735422320088
2022-02-19,1434.0939924613044
2022-02-20,1434.1144523506132
2022-02-21,1434.1349219281385
2022-02-22,1434.1554011816363
2022-02-23,1434.175890132789
2022-02-24,1432.392709271202
2022-02-25,1434.2177781641253
2022-02-26,1434.2382958226433
2022-02-27,1434.2588232016078
2022-02-28,1434.2793603161842
2022-03-01,1434.299907171752
2022-03-02,1432.5217405871467
2022-03-03,1434.3419086501267
2022-03-04,1434.362484354776
