district,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-01
BARISHAL,0.0,0.0,0.0,0.0,0.0,222.09052673805658,423.84407373201543,327.52939420799584,293.2422375947345,325.931926094801,277.60417300137465,241.88747805341313,248.6032312365699,146.6686710313926,128.16818213664243,111.67194055363592,77.51850900527882,104.25697503671921,95.05634412508527,76.8704608002389,97.07634004760642,91.03218532831559,98.99646004804646,91.91812293299152,56.85757413115516,53.50019647736035,39.87034636041286,34.73569536155473,40.85199346410498,36.68640019061474,33.363108497524514,37.123939823942834,40.49737026541166,43.78919455634746,40.455420035949345,40.16892309010824,39.7109621657561,47.611799525161686,47.64122820625106,44.24369323858648,75.88098916288199,113.89122497668909,265.78687661505387,224.64828466946378,207.7339772966559,192.38868676341187,211.21331600768403,275.16709297706285,330.26031456447805,304.7142521018442,328.0884166036025,390.106676229624,581.4804879408011,1017.0252943754393,1315.3506857149687,1643.5021622403199,1979.2724774883409,2199.75075373118,2334.5263089433492,2064.1035494981634,1745.7414384175627,1433.130034010723,1344.9969035772888,1186.2323779727983,1153.3006195715564,1124.9930229184345,1246.1422920515026,1132.7462449169368,1234.580055332299,1150.4858268306496,1102.6037751736637,1124.4519369290244,1063.6992845385782,1014.734419228207,1237.5496739113576,1271.4719752310198,1315.2775081123602,1280.9813973725657,1087.4179980979095,964.8589311843863,895.6189717286901,737.2632371733522,693.1344087819213,650.8355720004012,652.7227280390457,658.1388452324392,666.71357686708,638.9594332404055,621.590897865305,613.9979423435042,583.8568155834741,588.496434533017,630.2267008965688,670.4186327891072,630.0328439491545,636.6727529126038,560.7960997858933,560.7824026704468,636.2253453553948,641.9469876192491,628.1428478690657,710.8252181127698,731.759330291552,769.4729131603892,856.6041002606178,854.6494482914648,853.4344369087195,837.016265322203,803.6124246498822,727.9218428970523,721.0939261806227,664.2133137052487,639.4115204612369,627.9073222857818,604.3648394400396,575.1542617486164,574.3958171093005,510.0994267965787,459.8115984706656,434.0073557028572,374.6397169774206,451.00512592242495,484.68572733042436,536.2913220506503,729.1156980617249,861.7510191268159,894.4757205057557,961.5316868659825,896.5606366207587,866.211566904391,827.8149119634708,703.6758368863239,612.0033747157421,534.1678671287798,542.3946049746712,533.4287201388514,514.462125938068,517.7368421427574,500.7756405869399,510.64333833451326,528.8175792301403,534.3147648483562,513.1760814396257,533.7980702830794,519.6250185614392,598.002822397928,562.9400644015233,587.6616669015176,518.5667380507957,493.3792398828352,457.78098386752265,445.73135323635546,396.18676009741745,359.91748451829966,303.6952219447958,267.11498178198883,251.23800539271068,218.53219267911544,210.61613764477036,171.03934776324536,191.7835949005546,179.95451111451553,178.69058513180897,175.321529372198,162.69355303252405,167.59596982596383,182.09654139957934,178.00818150524256,203.413904721508,227.4227600455474,234.53306577113983,272.4268640654952,272.5611646691066,298.4610626335466,310.5238610625996,354.88542993648133,366.1406910827163,391.6065929366857,383.1301418537532,372.09457484639626,354.9870053913417,347.4505734420024,308.4515060185325,316.15506890439826,319.5134885574109,324.75497666617775,319.8012330394053,308.04005864331157,310.3668934820307,300.7302719637575,300.56890012917916,284.74150754349375,285.1197729554325,282.3892986972211,298.220155323406,264.9989368793857,289.0155015329452,336.1339547103153,342.8790199101197,326.6687844442456,334.2867646160176,363.2830737764248,394.36709187960776,355.21966556927754,381.4941420266121,372.41171959637444,418.19103274811937,441.9122994323196,460.5473442056583,487.50222787114484,560.9889983135123,531.7676271310273,560.4830059002854,602.0648529438829,594.099864808936,620.2730267568699,657.1741220897898,641.8404395259015,617.2953798252444,626.1434608319812,618.9196090895648,619.8248980612514,580.2971930938921,530.0250903383529,497.00523537308277,445.104447531728,428.35598930380115,391.89210415087194,378.2585714449063,376.8827698569916,378.5283597343065,375.2568547131776,420.66441175590825,433.11857139126397,422.4530426241272,426.2440285442412,395.30375798748065,404.9096717723364,435.935461866521,416.96392657811526,409.705591168346,370.47393425863356,349.0453540683155,320.9898583245951,301.02004513349704,277.73609740092206,261.29826543472234,206.39498114715718,229.1857431718132,231.53981058213319,228.29401809787166,200.9196398670074,176.1878605593923,165.75226507295673,190.3346108512492,191.93486464650397,192.56046368210795,211.093554590087,196.3408625102064,206.34126366677313,215.82499087618552,192.04179530164228,178.00086479306194,176.5011393916532,155.33497412674134,168.5709836556056,158.03982181003548,142.79496195224766,167.91844736051712,146.65434030822857,144.4009840432849,136.73397747664163,120.65927455618616,111.69281462698811,106.26468552867341,96.21291847345603,111.49552118406169,101.25600444379029,94.24756705883576,92.77710604109296,85.81608407789471,75.11935097341367,72.33307144324542,61.52513997608259,67.29391136515724,79.9225105964303,92.19486131935773,95.29359623678837,114.63544126329224,89.48347011951043,81.60293987411299,77.73022815325287,72.65790460388345,64.37877180575126,64.48801210161095,53.94112242875191,62.73742624397131,72.72942985522816,67.16884889671174,66.32748650829086,69.65382687234631,72.25636530978942,65.57363443739551,62.481674639590864,60.196622577494146,69.4549210677758,74.28471809304938,74.13258885941039,64.20589155775585,65.11111967152542,67.03601850845116,71.08432841281946,61.639327050090216,54.30853343328192,45.23068889293731,51.980800966772264,52.15405901930151,45.95897340500344,41.56167184682202,44.13238865134295,43.467720851534885,45.67748189923499,42.772849979653024,42.1471314612748,44.176499760381205,39.49479894578247,46.139131987021536,37.35385780675206,41.01425588605469,36.51274199604,36.66252807563851,43.09868980742659,49.58295934016905,46.322315571494705,47.21726766490874,51.40996433844884,64.4804268304413,71.4253035627215,69.60512615136189,82.59563757847313,100.79918054384751,161.3443226130878,195.0228148997524,251.47340349679487,301.18318426232645,334.4554379252274,350.9778506687843,348.9744913171508,376.33261868275457,465.0411611130937,474.7342904103249,542.4011672896959,591.2180833624118,595.7669351987075,640.3790237018171,683.9126019227394,695.3437998068089,762.993474420163,771.0114387301212,857.5743619740678,965.3158174878336,1046.8404746565154,1065.5360211421662,1140.6578135019788,1391.6558345498186,1463.0082768602456,1394.5142595369505,1455.7823769612169,1521.8239387105423,1501.3601027119541,1423.8836501367093,1361.2661604902416,1373.0904141776216,1385.55369450337,1369.7929961078462,1397.8278768304185,1472.3896533489658,1451.0486828884548,1472.9657548373739,1427.9992709141231,1352.7240150360415,1209.3846704913028,982.3161501528235,786.1995688954285,687.5814671305826,539.7617131149427,472.4324554680808,452.55533273595205,441.09441924410874,461.36024818273387,478.48529091397114,463.0377558881853,427.41344794041567,405.43976088208774,367.8668049986341,380.7348498476294,318.7668811530649,269.12191231241667,264.987505276683,232.62256609273135,211.6086983988185,214.9285745454608,189.38054454640442,193.31815226663574,202.17894002034586,215.83194019836913,236.4156192780964,217.2174911123037,211.5547595370899,192.74224671816145,204.22384296639473,204.12928969980678,225.70860587338566,232.71961725099183,244.40410733470563,242.00290174274892,251.4822709486103,247.73569804378664,249.8260454863763,226.29925794929025,222.9958077052521,266.50400804196374,305.7502791942167,316.29173270908666,327.9073587442568,329.7900782272197,315.5556894124109,401.5723927545655,342.34768766746834,293.90379025571326,244.6117828487413,250.2510585783542,269.5819706372178,249.8646593313174,216.1585414851712,255.91566405038802,344.20375076682393,559.5828320566004,664.1991396510148,814.7234424535552,1047.6541058470884,1251.8575061777601,1432.4865161986459,1578.69704102976,1431.3740559989608,1738.5258032888055,1992.7999869773607,2142.2593731286543,2252.003253804414,2397.5315603731738,2540.842727601583,2739.477094146544,2926.7550687326566,3233.6591997071832,3655.922019229068,4105.739359851564,4314.511435649936,4658.909940285352,4681.672786634496,4951.995674555061,5021.987462320287,4703.856531202861,4355.1089496330005,3909.944173906755,3457.577022338526,2967.0850946446344,2395.0016738189724,1902.5955638468015,1604.8955058237725,1413.3415392370673,1338.9450903786753,1293.0524940203413,1306.1195551247665,1377.4729247325179,1481.2396647160315,1724.2660490126495,1960.7148321361467,2133.883541412008,2169.2622730337703,2165.565343273934,2029.2266053395888,1961.9076922109443,1874.7510282182,1725.3775778179502,1684.0875862172186,1637.9363202377624,1474.2002509010338,1397.9875173260796,1217.657315862024,1063.728818049808,995.8137884913095,905.251293078513,860.90623981322,903.4934036503889,968.9420409305984,1099.472122559581,1208.649244951608,1210.4125888527876,1176.4182410733713,1092.2597915256272,1021.1593071477848,883.3703289209933,766.872617131874,652.6474123398655,603.6876380313602,518.7247023402882,479.41178871336086,472.71620582148597,458.17474898862105,424.61248628595257,374.49192212392853,342.1855147539365,330.7190386296291,323.6714789695963,303.77904223044663,265.31462788905674,279.2349617177668,291.9856980340402,279.06660530640386,281.5001162484109,267.2388033909033,242.63505345559588,220.87657479014885,169.54447953250067,139.02671065271565,138.39803349017004,124.25019029153893,107.97440422174338,114.52735765438656,114.48718581863923,110.76265526663647,115.64875075506852,109.57538453728978,123.21339597755417,125.92209814570064,108.93932886352384,112.97475076706799,117.00371934785719,110.44507770115808,98.54440225477546,80.18405231096108,83.00747659515113,91.5313254679826,82.2997104069658,76.36339472647094,68.94216838011263,63.29580497981934,58.476981079647956,54.685673012066225,39.99831176812146,39.47262592463144,27.136447155025845,36.01605991608713,31.540294413829468,30.416929843157178,40.20009821826732,38.795899237624,38.87303898856867,37.88299601822755,26.18613531233164,26.24745149574476,28.264911151867395,11.43349556383243,11.418538394967431,13.313862899623654,15.657991301472647,16.297451509393976,22.240164325955707,15.83796624281908,13.481920553759714,15.348698547841494,13.538527214259858,11.799851391975984,13.483298910678235,13.403816617686559,13.586998870723782,13.724725061331606,13.825941340748642,15.680910136767967,13.659989255935594,13.681168410580483,7.864145706808513,9.709168330963747,11.521592060443707,9.624621504754646,7.694981977283754,9.545248247280144,9.54649193996551,9.494224232679732,7.49325109565709,3.7719452187205214,3.808427255783328,5.815478438949503,9.813138439351082,8.071498286520077,16.566755646061686,21.385250596219223,24.185467414266448,26.24641660905267,28.214158741069678,21.60475636772473,24.30417011054776,33.60740696573332,35.982858093394775,34.991456244710626,32.1315467401166,31.30247752486383,30.334837805272226,30.371105435377245,16.34866129017273,10.405602532871882,8.633909108602701,10.33076095595167,6.9709895998695925,8.841139703146927,5.250854734393827,6.949934625689227,8.971467835749657,14.594557632800084,13.010278227471899,15.024328362118286,15.026521381409772,15.251200350736728,15.579830667378324,13.862969641422739,14.40034615376556,14.402169656333294,14.366563352806596,12.498897140386367,15.096622866885825,15.214917661903753,24.12412891494751,19.68513268058789,21.405030486982785,24.23191534312944
