date,susceptible,active,recovered,deaths,confirmed,beta,gamma,mu,r0,re,cfr_recovered,cfr_confirmed
2020-08-11,52736497,108060,151971,3471,263502.99999993795,0.027854569915991858,0.010336849954580847,0.000388672963649536,2.597036072585971,2.5841243910200187,2.2329728582568165,1.317252555021717
2020-08-12,52733502,109895,153089,3512,266496.99999995204,0.02393376934728489,0.016215331138198043,0.00040037854782234056,1.4404301591415956,1.4331873761061757,2.243266369443575,1.3182087669991112
2020-08-13,52730884,110687,154871,3557,269115.00000024535,0.02511691941023006,0.01582841739397579,0.0003071724829255956,1.5566161263298923,1.548712274440696,2.2451839321863,1.32173977670701
2020-08-14,52728119,111667,156622,3591,271880.9999998923,0.0237996293338096,0.009062659436664438,0.000304476701021523,2.540758347480259,2.5277248302254747,2.2413771580899264,1.3207984375739574
2020-08-15,52725475,113264,157634,3624,274523.9999996109,0.017962639572255534,0.011609941296958684,0.0002825232883388918,1.5104219519360518,1.5025984778875017,2.2479226093113955,1.32046261716605
2020-08-16,52723450,113942,158950,3657,276549.00000014674,0.02289420509644999,0.014402064436884243,0.0003247266242332293,1.554595634679479,1.5464839879609584,2.2489806712435647,1.3223696343465983
2020-08-17,52720855,114859,160591,3694,279144.00000033947,0.028007759227033024,0.01944993439454573,0.0004004910332734571,1.4109399986854598,1.403508842695892,2.2485315154509817,1.3233313272574587
2020-08-18,52717656,115778,162824,3739,282342.9999997066,0.023853309989204145,0.025160003495655506,0.00035412294815670165,0.9349060036107625,0.92992558211296,2.245369675401444,1.3246252797410303
2020-08-19,52714908,115572,165738,3781,285091.0000002405,0.024949907159889442,0.028146956372861624,0.00035475720963634727,0.875382705944053,0.8706740050825174,2.2304284476249565,1.3262431995852941
2020-08-20,52712041,115145,168991,3821,287957.99999996636,0.020965698736868668,0.03147308627886533,0.00033870043769333155,0.6590544229304671,0.6554736926243514,2.21163917060777,1.3272722852570382
2020-08-21,52709640,113884,172614,3861,290359.9999998338,0.019998218971943038,0.02592111286107126,0.00040391978271573975,0.759665495672722,0.7555037177491711,2.1878329064914674,1.3297286127765198
2020-08-22,52707375,113150,175566,3906,292623.99999984953,0.01753368397613677,0.03114422322012621,0.00030048342821964024,0.5576036746731465,0.554525049603199,2.1769169906812214,1.3351559162258373
2020-08-23,52705401,111566,179091,3941,294598.000000283,0.0223983110209535,0.033917143259562535,0.0003764587736839961,0.653133811934922,0.6495034348385407,2.1531754010961484,1.3377551782886299
2020-08-24,52702916,110224,182875,3982,297082.0000000362,0.023219287975331005,0.03520979822291438,0.00040825584770352733,0.6518965895580772,0.6482425240931838,2.1315651457124862,1.3407027665588205
2020-08-25,52700372,108844,186755,4028,299627.9999999143,0.023274795222051434,0.03148542903631699,0.0004961228962178914,0.7277569040786275,0.7236426739486763,2.1112881583412455,1.344333640383777
2020-08-26,52697852,107882,190183,4082,302147.000000019,0.02270969211364384,0.03035724234872923,0.0004171224153074603,0.7379418645281891,0.7337349826073221,2.1012534424707967,1.3509980241457835
2020-08-27,52695416,106997,193458,4126,304582.00000020524,0.020783376968293632,0.03157068399695039,0.00043926055449141493,0.6492787556971102,0.6455474848598868,2.0887213097960804,1.354967283125618
2020-08-28,52693206,105784,196835,4174,306793.99999953585,0.020262112100444298,0.01916168804712236,0.00030250320885682287,1.0409942973726176,1.0349684911225003,2.0765136063128553,1.3605220441226817
2020-08-29,52691074,105855,198863,4205,308924.0000001697,0.01802563871035237,0.02875604594372675,0.0003967654222485808,0.6183156226020231,0.614711635273686,2.0712171724333146,1.3614955085834295
2020-08-30,52689177,104667,201906,4248,310822.00000012363,0.020893163868203807,0.02847124717303862,0.0003152856262354731,0.7257964692688057,0.7215400283698057,2.0605854818636233,1.3666986249798434
2020-08-31,52687004,103827,204886,4280,312994.9999997511,0.018892633263246,0.03168702097917069,0.000337095971724386,0.58995017074836,0.5864662027822446,2.0466801804270647,1.367749108549909
2020-09-01,52685053,102453,208177,4316,314946.000000407,0.025352453814062967,0.027710267227799946,0.00034162006234345673,0.9037699870899975,0.8983994951151293,2.0311257313330686,1.370393654874262
2020-09-02,52682472,102160,211016,4350,317526.9999999351,0.021250836577112114,0.029013028929733457,0.00031323109402372714,0.7246350731357093,0.7202937564059192,2.0202723722101648,1.37027285778241
2020-09-03,52680314,101322,213979,4382,319684.99999982456,0.019153656969842496,0.02182130418140776,0.00028621340084800204,0.8663865989737295,0.8611607667252674,2.0072081808614834,1.3710328259522928
2020-09-04,52678385,101012,216190,4412,321614.9999997607,0.019422497032753075,0.01644359106961978,0.000346493485987739,1.1567837534365715,1.1497642139501922,1.9999728018693683,1.3718265628484934
2020-09-05,52676435,101265,217852,4446,323564.0000001046,0.015817538312587236,0.03380206594865304,0.000315999454905862,0.4636118175369137,0.460781493206586,2.000458841360771,1.3743760912831922
2020-09-06,52674842,99403,221275,4479,325157.0000003979,0.022288992664345253,0.03317807314079945,0.00037222215536852703,0.6643456478575627,0.6602698992305679,1.9840180020218388,1.3774884133765404
2020-09-07,52672641,98269,224572,4515,327357.9999997467,0.01937273542035615,0.03292968343656515,0.00036633764764769855,0.5818333479354276,0.5782396372574057,1.971286268592794,1.3795252306663501
2020-09-08,52670749,96889,227808,4552,329250.99999998225,0.018974309288741983,0.030911343137629686,0.00042316028783163223,0.6055404494881551,0.6017786945518024,1.9590206618151587,1.3825318677848386
2020-09-09,52668921,95681,230804,4593,331078.0000001101,0.01989834070968023,0.02869953273004302,0.0004285072386983011,0.6831335280724032,0.6788661985177298,1.9511718501299606,1.3872863796598736
2020-09-10,52667029,94786,233550,4634,332970.0000001401,0.01902527119896694,0.02610090118693634,0.0003587027734472942,0.7190308376290261,0.7145136003394913,1.945554697238418,1.3917169715199678
2020-09-11,52665238,94069,236023,4667,334760.9999995002,0.013714775623061497,0.023886467975203808,0.0003614329868352048,0.5656067155888044,0.5620342256561229,1.9394080400687277,1.3944235008162567
2020-09-12,52663955,93071,238271,4702,336044.0000001293,0.015960054517733576,0.025485919413966,0.00033307906887171125,0.6181515727011051,0.6142322462254473,1.935194445491549,1.3992215305270248
2020-09-13,52662479,92144,240643,4733,337520.000000293,0.01979090707006859,0.027261677703486822,0.00028216704736089607,0.7185237663474516,0.7139480300901473,1.9288764997830334,1.402287271897195
2020-09-14,52660668,91417,243154,4758,339330.9999998815,0.01897994962927307,0.02667964756367102,0.0004703668856629157,0.6990769623600956,0.6946011676193627,1.9196172866270418,1.4024613063220235
2020-09-15,52658944,90659,245593,4801,341054.99999991956,0.01792918560525467,0.026196780024530908,0.0002316346864620101,0.6784056403427411,0.6740401250107881,1.9177622645585979,1.4079799211754165
2020-09-16,52657328,89879,247969,4823,342671.0000002017,0.01783916765324018,0.027180987782265714,0.00040053849597245937,0.6467795680805121,0.6425978568869524,1.9078926548409376,1.4074724736047826
2020-09-17,52655736,88992,250411,4858,344262.9999997198,0.01742918130612673,0.021608441518107535,0.0002472104670973886,0.7974679189586898,0.7922879728633959,1.9034672955308223,1.4114168196423238
2020-09-18,52654194,88589,252335,4881,345805.0000001201,0.01780459487811152,0.023151858840536273,0.00036121866266429866,0.7572209497326745,0.7522804109266674,1.8976268972478947,1.4114891340569022
2020-09-19,52652628,88072,254385,4912,347370.9999999329,0.017669429625531818,0.024740840482460946,0.00029520965933698166,0.7057594758540818,0.7011338343688797,1.8947238515925313,1.414333912906427
2020-09-20,52651081,87414,256565,4939,348918.00000020687,0.01961111321502322,0.024618483105741537,0.000457592605302989,0.7820646835256478,0.7769161148786682,1.8886900392002401,1.415518832536499
2020-09-21,52649379,86924,258716,4978,350619.99999972654,0.01803127966037032,0.02384814571300294,0.00032211677369486306,0.7460109161120574,0.7410757294538554,1.8881590922452791,1.4200518508267865
2020-09-22,52647821,86381,260790,5007,352178.00000025134,0.01941566312335645,0.02504022859502616,0.0004283349450443767,0.762338366386826,0.7572727710553275,1.883768439862364,1.4217242417472788
2020-09-23,52646156,85846,262953,5043,353842.9999999888,0.018059461872866202,0.024916421362944217,0.00032616167328266383,0.7154363658801547,0.7106599365361678,1.882110620631567,1.425486937739293
2020-09-24,52644615,85220,265091,5072,355384.0000000296,0.016338138023380716,0.02267073468750791,0.0002464210442795334,0.7129217174502487,0.7081413614333466,1.8773781851112772,1.4271886185150984
2020-09-25,52643233,84649,267023,5092,356765.99999967346,0.013154110820646218,0.02070880141818117,0.0004252805709427592,0.6224122167887689,0.6182225129470488,1.8716213981009777,1.4275423455283511
2020-09-26,52642126,83967,268777,5129,357873.0000001966,0.015287765519729529,0.020412781957408848,0.00038110210907925347,0.7352049030785759,0.7302406046649893,1.8725402145505494,1.43318998641043
2020-09-27,52640852,83496,270490,5161,359147.99999995745,0.016966075480150167,0.018947015691076048,0.00038325188702439885,0.8776948074620182,0.8717472650815618,1.872288247505339,1.4370120396084922
2020-09-28,52639444,83289,272073,5193,360555.0000000518,0.017987874118557082,0.01951037918142121,0.00031216609119348853,0.9074452282072849,0.9012719973008672,1.872930687507999,1.4402795690049188
2020-09-29,52637957,83125,273698,5218,362042.0000000081,0.01739379711462461,0.021521545337815664,0.00038495778513437647,0.7940015353889249,0.7885777550815241,1.871165974088801,1.4415414743414794
2020-09-30,52636520,82741,275486,5251,363479.000000054,0.018351403169071318,0.01922867765689311,0.00025380404436754734,0.9419438165253788,0.9354839293804239,1.8704272311068546,1.444650172379662
2020-10-01,52635012,82637,277078,5272,364987.00000004563,0.017010301208807484,0.01874463002045639,0.00039933686953448394,0.8885463136535751,0.8824273469908922,1.8671861165261967,1.4444350072774939
2020-10-02,52633617,82450,278626,5304,366381.99999978964,0.014435578806503205,0.017489175498855945,0.00024256833181021746,0.8141093704239961,0.8084815698055553,1.8684051110595536,1.4479383595673467
2020-10-03,52632435,82170,280069,5324,367563.99999991624,0.013786573264236171,0.019313382475185475,0.0002799041044072491,0.703637606086745,0.6987577856753118,1.865841608412708,1.4487233550295433
2020-10-04,52631309,81686,281656,5348,368690.00000019104,0.017776625507593177,0.018681292188006966,0.00033053400401965543,0.9350298770903198,0.9285254731612125,1.8633886636193884,1.4505411050294252
2020-10-05,52629868,81574,283181,5374,370130.9999999603,0.018504959882545694,0.020239044143508928,0.0003677597516155665,0.8980024256417517,0.8917311655300217,1.8627168982108557,1.4521846260173568
2020-10-06,52628368,81393,284833,5405,371631.00000013266,0.018806695679763386,0.0220903522963265,0.0004300124047702873,0.8350972965747514,0.8292417195730092,1.8622647620326984,1.454399659885379
2020-10-07,52626849,81080,286630,5440,373150.99999997765,0.017898587327468164,0.02078194425370925,0.0002466699594313144,0.8511539156148255,0.8451613415551453,1.8625608156939133,1.4578548630460801
2020-10-08,52625408,80815,288315,5459,374590.9999999383,0.015926263380411428,0.01974856468314002,0.0002103543788648471,0.797952200263677,0.7923124991707206,1.858558902006823,1.4575858533978057
2020-10-09,52624130,80480,289911,5476,375868.99999992125,0.01505439245701786,0.018053951698481556,0.0002857817625805886,0.820862118251635,0.8150407027002355,1.854165185568199,1.457152738978334
2020-10-10,52622927,80207,291364,5499,377071.9999998649,0.014980408325318825,0.01863903926320979,0.00029922203316945853,0.7910128649551839,0.7853851807679669,1.8526939854540334,1.458603506461293
2020-10-11,52621733,79882,292860,5524,378266.0000002587,0.018559641613246185,0.01916576919101382,0.00038807241074019164,0.9491557715994465,0.9423816101123889,1.851305700076413,1.4603480091034702
2020-10-12,52620262,79791,294390,5554,379736.9999998207,0.019401593200913274,0.01857329113655444,0.0002757168705933303,1.0293164071847154,1.0219415483299668,1.8520000266514693,1.4628507023105943
2020-10-13,52618724,79825,295873,5577,381275.00000016205,0.021249010434591774,0.019743188271450825,0.00020043847519339597,1.0654536762310396,1.0577890024681893,1.8500580527724553,1.4627237558407733
2020-10-14,52617040,79916,297449,5592,382958.00000008236,0.02016648729609806,0.02227310826064866,0.00018769474080516612,0.8978524630126866,0.8913649529261876,1.8456187591016129,1.4604696586207908
2020-10-15,52615440,79722,299228,5608,384558.9999999902,0.019294053990632436,0.01892827536022523,0.00018815384861394193,1.0092917343428935,1.0019685410439305,1.8396716934230455,1.4582937858894933
2020-10-16,52613914,79724,300737,5622,386084.9999996969,0.015275909038775928,0.0195672634979993,0.00028849171190166293,0.7693441461827993,0.7637397926697519,1.8354163878065446,1.4564112658447401
2020-10-17,52612705,79350,302298,5645,387293.99999999173,0.016173434981515362,0.021096142681651792,0.000176431314789415,0.7602951567695144,0.7547393780594132,1.8334502376918056,1.4578034831221964
2020-10-18,52611430,78937,303972,5660,388569.00000049826,0.02089122120670872,0.020611374123781577,0.0002660349373137361,1.0006615833206596,0.993325298014755,1.8279764366245002,1.4566267510396607
2020-10-19,52609794,78925,305598,5680,390204.9999994263,0.017614415960773268,0.01953728769827865,0.00022806173444302273,0.8911765522147805,0.8846154237057952,1.8250449755092994,1.4558976539998867
2020-10-20,52608413,78746,307141,5699,391586.0000002462,0.019766084108961305,0.021639194214112346,0.0003047774001673973,0.9007523549701819,0.8940972727671274,1.8216979926072316,1.455363572771316
2020-10-21,52606868,78563,308845,5723,393131.000000189,0.02174909560440436,0.021473212755670927,0.0003054873275457888,0.9986406682355128,0.9912332406657142,1.819320464918117,1.4557488470975413
2020-10-22,52605172,78548,310532,5747,394827.0000001059,0.020343021657118165,0.019516728398311377,0.00017823495313708818,1.0329047733730379,1.0252101384915004,1.8170665773175785,1.4555742135348868
2020-10-23,52603587,78586,312064,5760,396411.99999938934,0.014025783030605359,0.01906167682986233,0.00024177027173040915,0.7265947349604767,0.7211602168987262,1.8126270348291138,1.453282309035833
2020-10-24,52602492,78164,313563,5780,397507.000000341,0.016860502428145827,0.019753339358878904,0.0002942531193887921,0.8410238010585667,0.8347160582377882,1.8099660866666445,1.4540624442193328
2020-10-25,52601184,77905,315107,5803,398815.0000000853,0.01857246177734172,0.019164368110965824,0.000192542197928068,0.9594744967541777,0.9522546855500243,1.8082951606542392,1.4550606170918507
2020-10-26,52599749,77832,316599,5817,400249.9999997379,0.017282623395329755,0.019567534949645103,0.0002569604109589064,0.8717812524839569,0.8651976911822659,1.8044898237322018,1.4535878735797927
2020-10-27,52598413,77625,318123,5838,401586.0000001284,0.019380341525922863,0.02074074122466436,0.0002962962956352381,0.921248607710182,0.9142682713220874,1.802068767546597,1.453735937017618
2020-10-28,52596920,77485,319733,5861,403079.0000001928,0.02186077850132108,0.019978059933593813,0.00032264310421094565,1.0768483466119911,1.068658690358143,1.8000945963670418,1.454057393239177
2020-10-29,52595239,77593,321280,5886,404759.9999999895,0.020831054477914276,0.018326396061365373,0.0002448674620622285,1.1216821328088933,1.1131159298878546,1.7990812031841752,1.4541950785703035
2020-10-30,52593636,77755,322702,5904,406362.9999994745,0.017107348345869848,0.0185451928756851,0.00023149340376587033,0.9110951789502906,0.9041096393907425,1.7969739019725723,1.4531306906604584
2020-10-31,52592315,77616,324145,5923,407684.00000035117,0.020358622065021217,0.02312667524607049,0.00023191096260448025,0.8715691045316939,0.8648649118769306,1.794478713509917,1.452840925841433
2020-11-01,52590747,77371,325940,5941,409252.00000019354,0.02261195051017416,0.025345413723510485,0.00032311847523233526,0.8809210567669948,0.8741188660361285,1.7900994633837717,1.4516728079697327
2020-11-02,52589012,77120,327900,5965,410986.99999988824,0.02167976581991385,0.024455076808862396,0.00022043282189879756,0.878594450300116,0.8717814467663013,1.7869391104770924,1.4516238916894018
2020-11-03,52587353,76876,329786,5982,412645.9999996798,0.01988766123918668,0.02484488213881211,0.0002731636523204222,0.791767855053742,0.7856033588776752,1.781874497375255,1.4499075480588532
2020-11-04,52585835,76463,331697,6004,414164.00000080536,0.02427981521014606,0.024730915348107584,0.00022232975699843912,0.97301233197833,0.9654088638122954,1.7779041223774534,1.449667281634242
2020-11-05,52583994,76396,333587,6020,416004.9999993509,0.01938062589011457,0.01883581831454576,0.00019634280867074675,1.0183092589770577,1.0103164332868892,1.7729212122831604,1.447334894165818
2020-11-06,52582525,76411,335027,6035,417473.9999999218,0.01700300907684057,0.020166989706590845,0.00017013035018470374,0.8360578601774945,0.8294723735329401,1.7697610118668206,1.4458350799220296
2020-11-07,52581235,76147,336568,6049,418764.00000010035,0.019511459082023515,0.020709941954767167,0.0002363848961432241,0.9314978812705526,0.9241379749566165,1.7655282721100825,1.4444890200816953
2020-11-08,52579761,76026,338145,6067,420238.0000001568,0.02231409436147341,0.02134796187872348,0.00032883486554144046,1.0293999904472555,1.0212379157162066,1.7625765516820715,1.4437057096396169
2020-11-09,52578079,76060,339767,6091,421919.9999998992,0.022516583955082586,0.02166682003680013,0.00021035748543877166,1.0292270989799168,1.021033712281904,1.7614063493766772,1.4438721940729262
2020-11-10,52576380,76095,341415,6107,423618.9999999732,0.02295735842205324,0.02253732065865158,0.0002496846159888676,1.007475890111913,0.9994233623967325,1.7575764551458468,1.4418582691991273
2020-11-11,52574646,76095,343131,6127,425353.0000002419,0.024442170212543322,0.022826730621471347,0.00017083908847653434,1.0628153548751094,1.054285759232264,1.7542905245038123,1.4404506374872248
2020-11-12,52572802,76190,344867,6140,427197.9999999484,0.023380474145679984,0.01993699935458352,0.0002493765522957445,1.158230395269327,1.1488947292901417,1.74924788039847,1.437272646414214
2020-11-13,52571035,76418,346386,6158,428963.999999485,0.020197759621355074,0.01913136868861453,0.00018320053838502488,1.0457266420998363,1.037262924194118,1.7470060643958125,1.4357814739632564
2020-11-14,52569503,76474,347849,6173,430496.0000003564,0.024217948401942958,0.022138243612895694,0.0002746031293280186,1.0805387053452074,1.0717620184012178,1.7436769466573894,1.4339273768153733
2020-11-15,52567666,76597,349541,6194,432333.0000000333,0.02815504276772647,0.02094076822130581,0.0002741621830551876,1.327133402329656,1.316307748431245,1.7411788517537223,1.432691929617567
2020-11-16,52565527,77111,351146,6215,434472.0000000738,0.02892301992045848,0.022681589935730443,0.000505764415108273,1.2473617939690604,1.237136509066703,1.7391377346801782,1.4304719291531875
2020-11-17,52563316,77534,352894,6253,436682.9999997277,0.027452605496278055,0.02441478134426255,0.00027084544987855414,1.1120886548764348,1.1029258615337358,1.741338553034755,1.432156891445557
2020-11-18,52561204,77732,354788,6275,438795.0000004346,0.030666074132223612,0.02488035783748233,0.0003859414426160675,1.2137145132440696,1.2036660550232854,1.737923852674536,1.430052758162922
2020-11-19,52558841,78132,356721,6305,441158.99999992235,0.02936179292787955,0.021873241728557945,0.00021758049581073526,1.3291398857707597,1.3180765252235753,1.736785418176782,1.4291899292644088
2020-11-20,52556566,78680,358430,6321,443432.999999532,0.023672596618992334,0.024415042574711086,0.00035586738361487245,0.9556611629858813,0.9476655056619048,1.7332276909960513,1.4256913091331296
2020-11-21,52554718,78579,360352,6350,445281.00000012934,0.0264377739445329,0.026419273030978435,0.00048358979227866664,0.9827122904435978,0.9744560599176745,1.7316513136182743,1.4260657876855398
2020-11-22,52552658,78525,362428,6388,447341.00000042154,0.031067700124290713,0.027800064110268863,0.00035657435212820975,1.1033881109700412,1.0940751394185557,1.732028979272126,1.427993409991594
2020-11-23,52550240,78732,364610,6415,449758.99999974255,0.02856598806427519,0.028780817533461827,0.0004064369571357241,0.9787144615975272,0.9704091081119162,1.7292542051855053,1.426538598335723
2020-11-24,52548010,78664,366876,6447,451988.99999991193,0.02764310377896784,0.029263331808917773,0.0004957732160937625,0.9288956692660862,0.9209739934390562,1.7271814102872483,1.4265802340660971
2020-11-25,52545853,78480,369179,6487,454146.0000001766,0.029457305681127463,0.02897553457335927,0.0004714577099453391,1.0003502360350975,0.9917784980477288,1.7267998701208418,1.4283952737858343
2020-11-26,52543561,78461,371453,6524,456438.0000001638,0.029221463506868495,0.028332548071810713,0.00025490370268013913,1.0221779729574703,1.0133749944569277,1.7260309489923293,1.4293288464308116
2020-11-27,52541289,78490,373675,6543,458709.9999996868,0.02452074560580858,0.028143354813809047,0.00045865131876362213,0.8573085919971101,0.8498886984517633,1.721108831696582,1.4266062945684603
2020-11-28,52539381,78153,375884,6579,460617.9999994551,0.02307848132526891,0.029262737949264442,0.0003710622879324443,0.7787891239241189,0.7720207696778627,1.7204188617925034,1.4285125016025733
2020-11-29,52537592,77626,378172,6609,462407.0000010873,0.032814052955238704,0.03270811346487735,0.0004508798504965034,0.9895973814146156,0.9809635353108623,1.717600401387301,1.4292603702924593
2020-11-30,52535068,77576,380710,6643,464930.99999949464,0.02981931448261022,0.03239362243956195,0.0003996029771822325,0.9093132530777077,0.9013365332103223,1.7152224702894503,1.4290261801277033
2020-12-01,52532775,77325,383223,6674,467223.9999999157,0.028677922433303128,0.033132453124494504,0.0004914259174032698,0.8529034498835893,0.8453846705608332,1.7119818209219495,1.4286478677204768
2020-12-02,52530576,76924,385786,6713,469423.00000021973,0.030376686121471104,0.03370859549091833,0.00045499455233996404,0.8891538062307804,0.8812785867905103,1.7103228288728862,1.4300534912215488
2020-12-03,52528260,76612,388379,6748,471739.00000023586,0.02965885878371386,0.03357176440035454,0.0003132668605893007,0.8752790739756201,0.8674884947458424,1.7078053385598513,1.430452008439081
2020-12-04,52526009,76267,390950,6771,473989.9999994725,0.023787500064677208,0.03221534612425316,0.00045890806000395624,0.7280196796699444,0.7215088752632624,1.7026925774479664,1.428719110659302
2020-12-05,52524211,75573,393407,6806,475787.9999998212,0.023445983490251017,0.03376822824668688,0.0004101939844697001,0.6859878824037109,0.67982970372616,1.70083580073088,1.4306762030850082
2020-12-06,52522454,74747,395960,6838,477545.00000058464,0.029673227105894755,0.03562684832358334,0.0004816246788444523,0.8217801706513493,0.814375744360672,1.6976251123997348,1.431906940757788
2020-12-07,52520257,74245,398622,6873,479741.99999897345,0.029929074594841915,0.03462812871126777,0.0004309996523391594,0.8536742352644953,0.8459470328737023,1.6952036636410703,1.4328505053650231
2020-12-08,52518054,73845,401194,6906,481945.000001435,0.02950521547870131,0.06462184357351784,0.00032500509093022544,0.4542978771940397,0.45016683467120994,1.6922322960137792,1.4329435931557468
2020-12-09,52515896,71207,405965,6929,484102.99999938824,0.02637561974974511,0.06299853957973497,0.000519604540523199,0.41524544073278413,0.4114525962595318,1.678388746769667,1.4315105844741787
2020-12-10,52514034,68546,410452,6967,485965.00000065146,0.027739541179378893,0.056400082515600976,0.0002771861079914657,0.48942974587579274,0.48494211782901725,1.6690663338987286,1.433642340558138
2020-12-11,52512151,66544,414317,6985,487847.9999987631,0.020156986318808568,0.047862348453089086,0.000510932440743582,0.4166966959104582,0.4128611517507941,1.658185063432179,1.4320004754843494
2020-12-12,52510821,64654,417503,7019,489177.00000034826,0.02115262380424968,0.05247854087797282,0.0004949346684151203,0.3993059467228406,0.3956204654085041,1.6536206518617549,1.4350604483245073
2020-12-13,52509466,62585,420895,7052,490533.00000027695,0.029013435994177973,0.04711991698251755,0.0005911959596204676,0.6081064600057479,0.6024782619460998,1.6478637592182763,1.4376198951539985
2020-12-14,52507667,61398,423845,7089,492332.000000365,0.030857674141190516,0.046972214410634185,0.0006514870136358386,0.6479478330818025,0.6419288982435325,1.6450314897600948,1.4398820308414242
2020-12-15,52505790,60351,426729,7129,494209.0000001447,0.027296334632493917,0.043445841143458896,0.0004473828133670956,0.6218803763274027,0.616081564072192,1.6431643533232994,1.4425071174423505
2020-12-16,52504159,59333,429350,7155,495839.99999892,0.019292635321819393,0.03773552959097699,0.0006067347643994055,0.5031689089357123,0.498461544881851,1.6393780625663352,1.4432045755738925
2020-12-17,52503024,58193,431590,7192,496975.0000006346,0.022863159645499495,0.0347808180664942,0.00042960494332903326,0.6493293090833071,0.6432406576991867,1.6390827336398468,1.4471552895650392
2020-12-18,52501707,57461,433614,7216,498291.999999998,0.022258623602402897,0.0345793735968846,0.0004350701283874611,0.6356983357224518,0.6297216911767705,1.6371353194223233,1.4483446486230107
2020-12-19,52500440,56716,435600,7241,499558.99999919656,0.020522440389207905,0.03395807361558481,0.0006699931877822425,0.5926533671585851,0.5870672506892795,1.6353425479757664,1.449675714575899
2020-12-20,52499286,55906,437527,7280,500713.0000011017,0.02654491683943327,0.03876149238344246,0.0005723893404421288,0.6748613580976547,0.6684857001691221,1.6366648907111567,1.4539267006091272
2020-12-21,52497817,55176,439693,7311,502181.9999992752,0.024115260087085,0.040506007929248404,0.0003080994158499627,0.5908559970007811,0.5852575800330279,1.6357722267040107,1.4560429165669737
2020-12-22,52496498,54243,441929,7329,503501.00000060175,0.02544312079836043,0.044540311834141304,0.0005530667753087272,0.5642318580455273,0.5588716760595345,1.6313565924721098,1.4556078339877156
2020-12-23,52495132,53163,444344,7358,504866.9999998263,0.023434426980361352,0.044108795130142285,0.0003573847138610718,0.5270168713070071,0.5219966372734574,1.62916423141731,1.4576087214643016
2020-12-24,52493897,52034,446690,7378,506102.0000005594,0.022566259488275214,0.040608065879123745,0.0003843640746871523,0.5504982142727872,0.5452414854385822,1.624866760091509,1.4578089002236294
2020-12-25,52492735,51063,448802,7397,507263.99999870226,0.016490273496176575,0.0329978057000124,0.0005874980536363008,0.49099670549756674,0.4862973847463754,1.6216536131030663,1.4584093125916673
2020-12-26,52491900,50183,450488,7428,508099.00000098726,0.02110583258578002,0.029352572548558005,0.0004782496099546152,0.7075176297062664,0.7007348576422798,1.6221315700818986,1.4619198228004104
2020-12-27,52490852,49734,451960,7451,509146.9999991438,0.018921086629615936,0.027284610266672855,0.0005428772721728869,0.6799423269241635,0.6734104537872108,1.6220699021528393,1.4636215794980263
2020-12-28,52489919,49283,453318,7479,510080.00000033627,0.024196511282671043,0.0252622629488644,0.0006087291919358228,0.9352757385949487,0.9262745556084411,1.623057441850498,1.4662405897741073
2020-12-29,52488738,49189,454563,7509,511261.0000007608,0.025351795851778783,0.030636933499251534,0.00044725448449131996,0.8155849483678926,0.8077175072759951,1.6250714174665306,1.4687214554043393
2020-12-30,52487504,48894,456069,7530,512494.9999993382,0.020940807699460624,0.028407812000931242,0.0005726556980935686,0.7225834971657576,0.7155963457112753,1.6244572379583786,1.4694748836577505
2020-12-31,52486489,48492,457459,7559,513510.0000006834,0.020615480488040662,0.024684485877717897,0.0003505733063375947,0.8234644198952162,0.8154860275786902,1.625528474231389,1.4720258612874775
2021-01-01,52485500,48267,458655,7575,514498.9999987032,0.01430979208088856,0.019971824050270502,0.00047650623127379387,0.6998024720778258,0.693009145397119,1.6249420888107966,1.4724975703615824
2021-01-02,52484815,47965,459620,7599,515184.0000007135,0.01757940934013203,0.020389870466038476,0.0005629104691035586,0.8390012473546087,0.8308458218541631,1.6264321442968481,1.475006987844999
2021-01-03,52483981,47794,460597,7625,516017.9999998152,0.01922684608280429,0.019186108767633162,0.0005021445867184613,0.9765643369554999,0.9670563580680196,1.6287076271108392,1.477852559685545
2021-01-04,52483070,47764,461515,7650,516929.0000001687,0.02095219713905261,0.01976383828843631,0.00041872541861034886,1.0381335812029289,1.028008330232103,1.6305564140723745,1.4798937571855346
2021-01-05,52482080,47790,462459,7669,517918.99999997363,0.02066605490155613,0.021363856302653254,0.0003557155180876534,0.9514945815746364,0.9421965575000634,1.6314671079436756,1.4809236947608986
2021-01-06,52481101,47731,463480,7687,518898.0000005099,0.021305997420535315,0.020238420127540305,0.0006494730959563896,1.0200165805409374,1.010030135928669,1.6314809823841072,1.4814086776720674
2021-01-07,52480095,47740,464445,7717,519903.9999994265,0.016605782646824472,0.017448313276793213,0.0003351417197196104,0.9337770781932261,0.9246172173196354,1.6346015367010556,1.4845019762748457
2021-01-08,52479310,47676,465278,7733,520688.99999929685,0.014658343902706834,0.016464961859511792,0.00046143848005812183,0.8660047977501216,0.8574969205443087,1.6350501993933162,1.4853367646125013
2021-01-09,52478617,47562,466064,7756,521382.00000133214,0.02274169833266744,0.01549556673206778,0.0005256296667558295,1.4194756600285667,1.4055117942722308,1.636908530822518,1.4875849186841612
2021-01-10,52477547,47870,466800,7780,522451.99999948306,0.017911731062757973,0.019155648709995126,0.00045956845012008106,0.9131548693317026,0.904153401102005,1.639548065380817,1.4893205703958474
